# source=InkDrawGen generated dot obs=1414_989 canvas=5 pressure=0.3 opacity=1
# size=200
# scale=80
# angle_step_deg=1
# angle_count=360
# paper_tile=NoiseTile-angle1-maxr8000-canvas5-papertile-seed1414_988-S200-P1.0-Op1-scale80-start22_22-size3482x3482.png
# obs_seed_px=1414,988
# obs_paper_tile_px=1414,989
# obs_actual_px=1414,989
# obs_window_px=9
# p_sweep_count=10
# zero_policy=keep_zero_as_missing, no_interpolation
# aggregate=median
r_px,r_norm,kernel01,valid_angle_count,mean01,min01,max01,stddev01
4779,59.7375,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4780,59.75,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4781,59.7625,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4782,59.775,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4783,59.7875,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4784,59.8,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4785,59.8125,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4786,59.825,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4787,59.8375,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4788,59.85,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4789,59.8625,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4790,59.875,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4791,59.8875,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4792,59.9,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4793,59.9125,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4794,59.925,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4795,59.9375,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4796,59.95,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4797,59.9625,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4798,59.975,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4799,59.9875,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4800,60,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4801,60.0125,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4802,60.025,0.72222222,360,0.72222222,0.72222222,0.72222222,0
4803,60.0375,0.72222222,360,0.71311728,0.66666667,0.72222222,0.02056526
4804,60.05,0.66666667,360,0.68441358,0.66666667,0.72222222,0.02590341
4805,60.0625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4806,60.075,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4807,60.0875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4808,60.1,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4809,60.1125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4810,60.125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4811,60.1375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4812,60.15,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4813,60.1625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4814,60.175,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4815,60.1875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4816,60.2,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4817,60.2125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4818,60.225,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4819,60.2375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4820,60.25,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4821,60.2625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4822,60.275,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4823,60.2875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4824,60.3,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4825,60.3125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4826,60.325,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4827,60.3375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4828,60.35,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4829,60.3625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4830,60.375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4831,60.3875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4832,60.4,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4833,60.4125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4834,60.425,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4835,60.4375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4836,60.45,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4837,60.4625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4838,60.475,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4839,60.4875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4840,60.5,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4841,60.5125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4842,60.525,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4843,60.5375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4844,60.55,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4845,60.5625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4846,60.575,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4847,60.5875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4848,60.6,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4849,60.6125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4850,60.625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4851,60.6375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4852,60.65,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4853,60.6625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4854,60.675,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4855,60.6875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4856,60.7,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4857,60.7125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4858,60.725,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4859,60.7375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4860,60.75,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4861,60.7625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4862,60.775,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4863,60.7875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4864,60.8,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4865,60.8125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4866,60.825,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4867,60.8375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4868,60.85,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4869,60.8625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4870,60.875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4871,60.8875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4872,60.9,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4873,60.9125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4874,60.925,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4875,60.9375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4876,60.95,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4877,60.9625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4878,60.975,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4879,60.9875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4880,61,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4881,61.0125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4882,61.025,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4883,61.0375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4884,61.05,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4885,61.0625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4886,61.075,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4887,61.0875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4888,61.1,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4889,61.1125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4890,61.125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4891,61.1375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4892,61.15,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4893,61.1625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4894,61.175,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4895,61.1875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4896,61.2,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4897,61.2125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4898,61.225,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4899,61.2375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4900,61.25,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4901,61.2625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4902,61.275,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4903,61.2875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4904,61.3,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4905,61.3125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4906,61.325,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4907,61.3375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4908,61.35,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4909,61.3625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4910,61.375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4911,61.3875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4912,61.4,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4913,61.4125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4914,61.425,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4915,61.4375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4916,61.45,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4917,61.4625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4918,61.475,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4919,61.4875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4920,61.5,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4921,61.5125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4922,61.525,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4923,61.5375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4924,61.55,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4925,61.5625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4926,61.575,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4927,61.5875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4928,61.6,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4929,61.6125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4930,61.625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4931,61.6375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4932,61.65,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4933,61.6625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4934,61.675,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4935,61.6875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4936,61.7,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4937,61.7125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4938,61.725,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4939,61.7375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4940,61.75,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4941,61.7625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4942,61.775,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4943,61.7875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4944,61.8,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4945,61.8125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4946,61.825,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4947,61.8375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4948,61.85,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4949,61.8625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4950,61.875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4951,61.8875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4952,61.9,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4953,61.9125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4954,61.925,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4955,61.9375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4956,61.95,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4957,61.9625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4958,61.975,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4959,61.9875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4960,62,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4961,62.0125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4962,62.025,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4963,62.0375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4964,62.05,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4965,62.0625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4966,62.075,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4967,62.0875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4968,62.1,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4969,62.1125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4970,62.125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4971,62.1375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4972,62.15,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4973,62.1625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4974,62.175,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4975,62.1875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4976,62.2,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4977,62.2125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4978,62.225,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4979,62.2375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4980,62.25,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4981,62.2625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4982,62.275,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4983,62.2875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4984,62.3,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4985,62.3125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4986,62.325,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4987,62.3375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4988,62.35,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4989,62.3625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4990,62.375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4991,62.3875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4992,62.4,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4993,62.4125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4994,62.425,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4995,62.4375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4996,62.45,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4997,62.4625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4998,62.475,0.66666667,360,0.66666667,0.66666667,0.66666667,0
4999,62.4875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5000,62.5,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5001,62.5125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5002,62.525,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5003,62.5375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5004,62.55,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5005,62.5625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5006,62.575,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5007,62.5875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5008,62.6,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5009,62.6125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5010,62.625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5011,62.6375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5012,62.65,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5013,62.6625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5014,62.675,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5015,62.6875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5016,62.7,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5017,62.7125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5018,62.725,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5019,62.7375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5020,62.75,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5021,62.7625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5022,62.775,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5023,62.7875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5024,62.8,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5025,62.8125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5026,62.825,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5027,62.8375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5028,62.85,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5029,62.8625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5030,62.875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5031,62.8875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5032,62.9,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5033,62.9125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5034,62.925,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5035,62.9375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5036,62.95,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5037,62.9625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5038,62.975,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5039,62.9875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5040,63,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5041,63.0125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5042,63.025,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5043,63.0375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5044,63.05,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5045,63.0625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5046,63.075,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5047,63.0875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5048,63.1,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5049,63.1125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5050,63.125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5051,63.1375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5052,63.15,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5053,63.1625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5054,63.175,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5055,63.1875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5056,63.2,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5057,63.2125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5058,63.225,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5059,63.2375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5060,63.25,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5061,63.2625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5062,63.275,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5063,63.2875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5064,63.3,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5065,63.3125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5066,63.325,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5067,63.3375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5068,63.35,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5069,63.3625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5070,63.375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5071,63.3875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5072,63.4,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5073,63.4125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5074,63.425,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5075,63.4375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5076,63.45,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5077,63.4625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5078,63.475,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5079,63.4875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5080,63.5,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5081,63.5125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5082,63.525,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5083,63.5375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5084,63.55,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5085,63.5625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5086,63.575,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5087,63.5875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5088,63.6,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5089,63.6125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5090,63.625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5091,63.6375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5092,63.65,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5093,63.6625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5094,63.675,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5095,63.6875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5096,63.7,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5097,63.7125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5098,63.725,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5099,63.7375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5100,63.75,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5101,63.7625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5102,63.775,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5103,63.7875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5104,63.8,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5105,63.8125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5106,63.825,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5107,63.8375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5108,63.85,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5109,63.8625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5110,63.875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5111,63.8875,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5112,63.9,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5113,63.9125,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5114,63.925,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5115,63.9375,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5116,63.95,0.66666667,360,0.66666667,0.66666667,0.66666667,0
5117,63.9625,0.66666667,360,0.66666667,0.66666667,0.66666667,0
